Year,Case Vehicle ID,Vehicle Body Type,Registration Class,Action Prior to Accident,Type / Axles of Truck or Bus,Direction of Travel,Fuel Type,Vehicle Year,State of Registration,Number of Occupants,Engine Cylinders,Vehicle Make,Contributing Factor 1,Contributing Factor 1 Description,Contributing Factor 2,Contributing Factor 2 Description,Event Type,Partial VIN
2016,13370991,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2011,NY,1,6,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FMHK8F82BGA44600
2016,13371001,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2005,NY,2,4,DODGE,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1B3ES56C35D198122
2016,13371002,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2003,NY,2,4,DODGE,HUMAN,Unsafe Speed,HUMAN,Not Applicable,Not Applicable,1B3ES56C93D200596
2016,13371003,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2009,NY,2,6,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN8AZ18W89W124492
2016,13371009,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southeast,Gas,2005,NY,1,6,CHEVR,HUMAN,Unsafe Speed,HUMAN,Not Applicable,Not Applicable,2CNDL73FX56131965
2016,13371010,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2014,NY,1,8,BMW,HUMAN,Alcohol Involvement,HUMAN,Passing or Lane Usage Improper,Not Applicable,WBAYF8C52ED652722
2016,13371025,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2013,NY,2,4,FORD,ENVMT,Obstruction/ Debris,HUMAN,Not Applicable,Not Applicable,1FADP3E25DL188176
2016,13371030,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northeast,Gas,2011,NY,1,6,AUDI,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,"Other Motor Vehicle, Collision With",WAUBGAFL2BA135535
2016,13371039,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,4,SUBAR,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,JF1VA1A66F9828852
2016,13371045,PICKUP TRUCK,COMMERCIAL,Going Straight Ahead,Not Entered,East,Diesel,2007,NY,2,8,CHEVR,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,1GCHK23D17F184296
2016,13371046,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2007,NY,1,6,PONTI,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",2G2WP552471202744
2016,13371047,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2015,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2T3RFREV6FW376849
2016,13371048,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Overtaking/Passing,Not Entered,South,Gas,2006,NY,1,4,HONDA,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,2HGFA155X6H523811
2016,13371072,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northeast,Gas,2002,NY,1,4,HONDA,VEHICLE,Other*,HUMAN,Not Applicable,Not Applicable,2HGES26712H610487
2016,13371073,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2004,NY,1,4,TOYOT,HUMAN,Driver Inattention/Distraction*,HUMAN,Following Too Closely,Not Applicable,4T1BE30K84U322408
2016,13371074,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2013,NY,3,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C4HJWEG5DL609064
2016,13371077,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2003,NY,1,6,NISSA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,JN8DR09Y53W825814
2016,13371078,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,1995,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JHMRA1861SC027520
2016,13371079,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,1999,NY,3,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,4T1BG22K2XU600581
2016,13371080,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Merging,Not Entered,East,Gas,2016,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2T1BURHE5GC483390
2016,13371081,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2014,NY,1,6,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5N1AR2MM4EC628311
2016,13371107,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2007,NY,2,8,CHEVR,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,2GCEK19J571616230
2016,13371285,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2005,NY,1,6,FORD,HUMAN,Not Applicable,HUMAN,Fatigued/Drowsy,Not Applicable,1FMYU93195KA11361
2016,13371310,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2009,NY,1,6,CHEVR,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1GNDT33S992112568
2016,13371311,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2006,NY,3,4,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3FAHP08Z56R112356
2016,13371319,SUBURBAN,OMNIBUS-SPECIAL (PRIVATE RENTAL),Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,4,BUICK,ENVMT,Animal's Action,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",KL4CJFSB9FB132063
2016,13371320,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2005,NY,1,4,VOLKS,HUMAN,Following Too Closely,ENVMT,Animal's Action,"Other Motor Vehicle, Collision With",3VWRK69M25M016440
2016,13371326,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2009,NY,3,4,NISSA,HUMAN,Driver Inexperience*,HUMAN,Not Applicable,Not Applicable,1N4AL21E89N496186
2016,13371350,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2002,NY,1,6,CHEVR,HUMAN,Driver Inattention/Distraction*,HUMAN,Driver Inexperience*,Not Applicable,1GNDT13S622424101
2016,13371391,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2007,NY,3,4,HYUND,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,KMHDU46DX7U182957
2016,13371392,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,1999,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HGEJ6673XH503698
2016,13371397,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2002,NY,2,6,DODGE,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,2B4GP54L62R533746
2016,13371405,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northwest,Gas,2002,NY,1,4,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,2HGES165X2H611954
2016,13371406,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2002,NY,1,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KMHDN45D82U370450
2016,13371409,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,Southwest,Gas,2010,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTDKN3DU3A0239956
2016,13371419,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,West,Gas,2015,NY,1,6,ME/BE,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,WDDHF8JB0FB143386
2016,13371420,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2015,NY,1,4,KIA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KNDJP3A52F7117185
2016,13371425,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,East,Gas,2015,NY,2,4,NISSA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,3N1AB7AP7FY363500
2016,13371427,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2001,NY,1,8,DODGE,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1B4HS28N11F502990
2016,13371428,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,2003,NY,1,6,INFIN,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",JNKCV51E03M331243
2016,13371430,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2003,NY,3,6,NISSA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,JN1DA31AX3T422497
2016,13371431,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2002,NY,4,6,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN1DA31D92T432169
2016,13371437,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2011,NY,1,6,TOYOT,HUMAN,Passing or Lane Usage Improper,HUMAN,Not Applicable,Not Applicable,4T1BK3DB1BU437433
2016,13371440,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,2014,NY,1,4,CHEVR,HUMAN,Turning Improperly,ENVMT,Glare,Not Applicable,2GNALCEK7E6322079
2016,13371441,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,Northeast,Gas,2010,NY,2,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTDBU4EE9AJ063859
2016,13371442,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,South,Gas,2006,NY,1,6,HYUND,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,5NPEU46F16H125209
2016,13371443,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN8AS5MV6DW651089
2016,13371449,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2008,NY,1,4,NISSA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1N4AL21EX8C280334
2016,13371450,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2008,NY,1,6,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5N1AR18B58C667495
2016,13371451,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2000,NY,1,6,FORD,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,1FTNS2421YHA30709
2016,13371452,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,1998,NY,1,4,KIA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KNDJA7239W5565747
2016,13371453,DUMP,POLITICAL SUBDIVISION,Making Left Turn,Not Entered,South,Diesel,2005,NY,1,6,INTER,HUMAN,Not Applicable,HUMAN,Passing or Lane Usage Improper,Not Applicable,1HTWGAAT25J126949
2016,13371455,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2016,NY,1,4,BMW,HUMAN,Passing or Lane Usage Improper,ENVMT,Glare,Not Applicable,WBA5A7C57GG144615
2016,13371456,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,2001,NY,0,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1J4FF48S21L626391
2016,13371459,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2013,NY,1,6,BMW,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,WBAFU7C54DDU75371
2016,13371460,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2014,NY,1,4,SUBAR,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,JF2GPAKCXE8292967
2016,13371461,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northeast,Gas,1999,NY,1,4,TOYOT,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,4T1BG22K4XU562187
2016,13371462,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2008,NY,1,8,ME/BE,HUMAN,Unsafe Speed,HUMAN,Not Applicable,Not Applicable,WDBTJ72H08F237746
2016,13371465,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southeast,Gas,2008,NY,1,6,JEEP,ENVMT,Glare,HUMAN,Not Applicable,Not Applicable,1J8GN28KX8W194037
2016,13371467,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2005,NY,1,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,4T1BE32K55U557623
2016,13371468,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2014,NY,1,8,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FBNE3BL0EDA14887
2016,13371470,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2008,NY,1,4,TOYOT,HUMAN,Driver Inattention/Distraction*,HUMAN,Passing or Lane Usage Improper,Not Applicable,2T1BR32E28C934686
2016,13371471,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,East,Gas,2008,NY,0,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,,2CNDL737286032067
2016,13371472,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,East,Gas,2007,NY,0,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,,1N4AL21E87C162068
2016,13371476,PICKUP TRUCK,COMMERCIAL,Going Straight Ahead,Not Entered,West,Diesel,2008,NY,1,8,FORD,ENVMT,Pavement Slippery,HUMAN,Unsafe Speed,Not Applicable,1FTXW43R68EA95497
2016,13371477,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2012,NY,1,4,KIA,HUMAN,Traffic Control Device Disregarded,HUMAN,Failure to Yield Right-of-Way,"Light Support/Utility Pole, Collision With Fixed Object",KNDJT2A69C7417266
2016,13371478,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2002,NY,1,6,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,2HKRL18912H575236
2016,13371656,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2004,NY,2,8,BMW,HUMAN,Unsafe Speed,HUMAN,Not Entered,Not Entered,WBAGN63494DS49121
2016,13372737,SUBURBAN,PASSENGER OR SUBURBAN,Overtaking/Passing,Not Entered,West,Gas,2004,NY,1,8,DODGE,HUMAN,Passing or Lane Usage Improper,HUMAN,Not Applicable,Not Applicable,1D4HB48D64F161194
2016,13372740,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,1999,NY,2,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2T1BR12E9XC188045
2016,13372776,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2006,NY,1,4,SAAB,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,YS3FD49Y961120468
2016,13372927,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2016,NY,2,4,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,"Guide Rail - Not At End, Collision With Fixed Object",3FA6P0H7XGR169059
2016,13373057,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2001,NY,1,6,NISSA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Unknown,JN1CA31A01T305228
2016,13373058,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2006,NY,1,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2CNDL73F766159742
2016,13373066,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2012,NY,2,6,LEXUS,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2T2BK1BA5CC129095
2016,13373067,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Starting in Traffic,Not Entered,South,Gas,2012,NY,1,6,LINCO,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,3LNHL2JC8CR818784
2016,13373068,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2015,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HKRM4H78FH695554
2016,13373069,SUBURBAN,SPECIAL PASSENGER,Making Left Turn,Not Entered,West,Gas,1999,NY,1,6,DODGE,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,2B4GP45R4XR109244
2016,13373070,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2016,NY,2,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5NPDH4AE5GH659572
2016,13373071,VAN TRUCK,COMMERCIAL,Going Straight Ahead,Not Entered,South,Gas,2002,NY,2,8,CHEVR,HUMAN,Passing or Lane Usage Improper,HUMAN,Not Applicable,Not Applicable,1GBJG31R121192433
2016,13373072,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2014,NY,1,8,CADIL,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GYS4BEF6ER238986
2016,13373077,SUBURBAN,HAM OPERATOR,Making Left Turn,Not Entered,Northwest,Gas,2008,NY,1,6,JEEP,HUMAN,Failure to Yield Right-of-Way,HUMAN,Turning Improperly,Not Applicable,1J8GR48K08C160058
2016,13373078,CONVERTIBLE,SPECIAL PASSENGER,Going Straight Ahead,Not Entered,East,Gas,2015,NY,1,4,AUDI,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WAU7FLFF0F1052660
2016,13373083,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northeast,Gas,2012,NY,2,4,NISSA,HUMAN,Turning Improperly,HUMAN,Traffic Control Device Disregarded,Not Applicable,1N4AL2AP8CN566407
2016,13373084,VAN TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2005,NY,1,6,DODGE,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,2D4GP44LX5R149425
2016,13373087,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Starting from Parking,Not Entered,West,Gas,2006,NY,3,4,NISSA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,3N1CB51D16L621817
2016,13373088,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN8AZ28R19T119717
2016,13373091,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,1997,NY,2,4,TOYOT,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,2T1BA02E3VC221054
2016,13373092,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2013,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HKRM4H39DH631694
2016,13373102,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2013,NY,2,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3N1AB7AP0DL658805
2016,13373103,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,2008,NY,1,6,JEEP,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1J8GR48K08C133636
2016,13373104,4 DOOR SEDAN,SPECIAL PASSENGER,Stopped in Traffic,Not Entered,North,Gas,2014,NY,2,6,LEXUS,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",JTHBK1GGXE2098346
2016,13373105,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2014,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2T1BURHE0EC002443
2016,13373111,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2015,NY,1,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C4RJFAG8FC602591
2016,13373114,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2012,NY,1,6,JEEP,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1C4PJMAK9CW211587
2016,13373115,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,West,Gas,2008,NY,1,8,LEXUS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTHBL46F985069138
2016,13373120,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Diesel,2003,NY,1,8,FORD,HUMAN,Following Too Closely,HUMAN,Driver Inattention/Distraction*,Not Applicable,1FTSX31P13EB40177
2016,13373121,PICKUP TRUCK,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2004,NY,2,6,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FTZR45E74TA03555
2016,13373128,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,1998,NY,1,4,TOYOT,HUMAN,Driver Inattention/Distraction*,HUMAN,Failure to Keep Right,Not Applicable,1NXBR18E7WZ125384
2016,13373129,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,West,Gas,2003,NY,0,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HGCM72693A033915
2016,13373130,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southeast,Gas,2015,NY,1,4,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,2HGFG3B87FH505288
2016,13373131,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2010,NY,1,4,MITSU,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JA32V6FV4AU028604
2016,13373136,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,1998,NY,4,4,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,2HGEJ6527WH543044
2016,13373137,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,1,8,INFIN,HUMAN,Not Applicable,HUMAN,Unknown,Not Applicable,JN8AZ2NC4B9303195
2016,13373138,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,4,CHEVR,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,2GNALBEK5F1118258
2016,13373142,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,5,VOLKS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3VWJM71K59M133393
2016,13373145,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2012,NY,1,4,LA/RO,HUMAN,Driver Inattention/Distraction*,HUMAN,Driver Inexperience*,Not Applicable,SALVP2BG3CH661155
2016,13373148,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,1994,NY,1,6,JEEP,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,1J4FY29S7RP457714
2016,13373149,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,2,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KM8JUCAGXFU985233
2016,13373150,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2005,NY,3,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HGCM56845A074679
2016,13373151,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,2,6,LEXUS,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,JTHCF1D27F5024884
2016,13373154,SUBURBAN,PASSENGER OR SUBURBAN,Starting in Traffic,Not Entered,Northeast,Gas,2013,NY,1,4,NISSA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,JN8AS5MV0DW616970
2016,13373155,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,Northeast,Gas,2004,NY,1,4,TOYOT,HUMAN,Reaction to Other Uninvolved Vehicle,HUMAN,Not Applicable,Not Applicable,JTEHD20V346011250
2016,13373156,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2014,NY,2,4,KIA,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,5XXGN4A70EG290863
2016,13373159,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2009,NY,1,6,JEEP,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1J8GN28K39W532993
2016,13373160,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2005,NY,1,6,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTEBU14R850067735
